level,sat,ordered,age,speed,single,dist,income,range
1,6,2,25,1,0,130,93261.48233,2
1,6,4,25,2,0,104,87810.74517,2
1,8,5,26,1,0,82,116268.9618,2
1,6,4,26,1,0,50,103211.867,2
0,5,3,26,1,0,111,91739.61393,2
0,5,3,26,1,0,93,115200.5146,2
1,8,1,25,1,0,71,115069.7422,2
1,6,4,26,2,0,47,140069.996,3
1,8,1,25,1,0,95,149658.5106,3
1,6,2,26,3,0,88,87693.71335,2
1,6,3,25,3,0,85,111665.4099,2
0,5,1,26,3,0,86,102457.9604,2
1,6,2,26,1,0,74,92727.83086,2
1,6,2,25,3,0,99,101317.3487,2
1,7,3,26,1,0,98,105999.6502,2
1,6,3,25,1,0,126,74631.41342,1
1,7,2,25,1,1,110,84674.31699,2
1,6,1,25,3,1,83,66587.29698,1
1,6,3,26,2,1,58,93305.60411,2
1,7,4,25,3,0,70,98823.65413,2
1,6,1,25,2,0,113,106794.1491,2
1,6,2,25,1,0,113,99323.85622,2
1,6,5,26,3,0,77,134734.1402,3
1,7,3,25,2,0,42,109065.7707,2
0,5,2,26,1,0,95,107560.7543,2
1,6,4,25,1,0,66,118252.3168,2
0,5,3,25,1,0,135,100589.1848,2
0,5,2,27,1,0,88,91049.83547,2
0,5,1,26,1,0,79,93004.10222,2
1,7,5,26,2,0,86,94984.0964,2
0,5,4,25,2,0,95,94512.38461,2
1,6,3,26,3,0,116,100639.0528,2
1,7,4,25,1,0,96,103977.3025,2
1,6,6,26,2,0,100,107930.8525,2
1,7,2,25,2,1,107,95597.75152,2
1,6,3,26,1,0,109,107390.3257,2
1,7,3,25,1,0,77,115450.5834,2
1,7,4,26,1,0,83,116506.5988,2
0,5,3,26,3,0,69,89760.21301,2
0,5,4,26,2,0,80,129217.6963,3
1,6,2,26,3,0,83,119784.9115,2
1,7,4,26,1,0,111,100566.6508,2
1,7,4,26,3,0,95,100693.7516,2
1,8,3,26,2,1,153,108216.8061,2
1,6,2,25,3,0,124,115205.6626,2
1,7,4,25,1,0,117,79777.93229,1
1,6,3,26,3,1,104,104016.3049,2
1,7,4,26,2,0,98,115321.0341,2
1,6,2,26,1,0,90,84362.23018,2
0,5,3,26,1,0,91,101046.8285,2
1,7,3,25,1,0,98,118078.1092,2
1,6,4,26,1,0,170,89164.61883,2
1,7,2,25,1,0,119,94301.43137,2
0,4,2,25,2,0,109,75123.77059,1
0,5,2,26,1,0,103,99197.83557,2
1,7,2,26,2,0,107,95430.56025,2
1,6,3,26,1,0,102,96113.44748,2
1,7,4,26,1,0,83,108379.9679,2
0,5,3,26,2,0,125,113465.4358,2
0,5,3,26,1,0,97,112860.1182,2
0,4,3,28,1,0,107,102496.2251,2
1,6,2,25,2,0,73,86511.83286,2
1,6,4,26,1,0,75,91985.05871,2
1,6,2,25,1,0,106,109805.6969,2
1,6,2,25,1,0,70,123365.213,3
0,5,2,26,3,0,91,82365.95171,2
0,5,3,26,2,0,111,103031.8894,2
1,6,4,26,2,0,84,102146.9167,2
0,5,1,26,2,1,58,88443.91016,2
0,5,2,25,2,0,94,113009.9719,2
0,5,3,26,1,0,122,87541.36583,2
0,5,2,25,1,0,93,108167.5492,2
1,7,4,26,2,0,101,93240.79855,2
0,5,3,26,1,0,69,74795.04305,1
0,5,2,26,1,0,120,106340.0048,2
1,7,4,26,3,0,111,102811.351,2
1,6,3,25,3,0,69,104833.4321,2
1,6,4,26,1,0,127,81899.02989,2
1,7,3,25,1,0,52,125937.7347,3
1,8,5,26,1,0,137,103853.1788,2
0,5,2,26,2,0,127,81665.41325,2
0,4,3,26,2,0,149,99870.31017,2
0,5,3,26,3,0,119,70729.53819,1
0,5,1,25,3,0,165,130154.6644,3
0,5,1,26,2,0,58,106358.1453,2
0,5,2,26,1,0,89,90725.89539,2
1,7,5,26,1,0,68,109747.8027,2
1,6,5,25,1,0,89,86778.97329,2
1,7,2,25,1,0,84,100835.1698,2
1,7,5,26,3,0,103,93406.93876,2
0,5,3,26,1,0,107,101851.3224,2
0,5,3,25,3,0,101,91296.70791,2
1,6,4,26,1,0,68,105214.1253,2
0,4,3,26,2,1,133,96378.74755,2
1,6,3,25,2,0,125,112399.069,2
1,6,4,26,1,1,78,115313.255,2
0,5,3,26,2,0,114,86445.55436,2
1,6,4,25,1,0,102,99448.91872,2
1,6,4,25,3,0,81,114976.5464,2
1,6,2,26,1,1,142,103099.9981,2
1,7,2,25,1,0,129,89684.28288,2
0,5,2,26,2,0,67,101792.5431,2
0,3,1,25,2,1,41,91754.3808,2
1,7,2,25,1,0,88,102394.7942,2
1,6,2,25,2,0,88,99149.23041,2
0,5,1,25,3,0,116,107699.7948,2
1,7,4,26,2,0,80,89623.09065,2
0,5,3,27,1,0,94,104918.417,2
0,5,3,26,1,0,65,75597.61225,1
1,6,2,25,1,0,143,91662.09175,2
1,6,5,26,1,0,98,78478.34851,1
1,6,1,26,3,0,110,89654.00344,2
0,5,2,25,3,0,85,96985.47726,2
1,6,2,25,1,0,84,96164.469,2
0,4,2,27,2,0,132,107973.2884,2
0,5,2,25,1,0,96,97713.73305,2
1,8,4,25,1,1,85,118982.8568,2
1,7,3,25,2,0,69,98794.95058,2
0,5,2,26,1,0,128,124870.1553,3
1,6,4,25,1,0,90,90581.21907,2
0,5,2,26,3,0,81,77404.81263,1
0,5,4,27,2,0,169,127568.4987,3
1,6,2,26,2,0,91,94149.05429,2
1,6,2,25,2,0,128,127072.5736,3
0,5,3,25,1,0,107,77412.9414,1
1,6,6,26,2,0,102,94888.03645,2
1,6,4,26,3,0,67,70527.1967,1
1,8,6,26,3,0,115,118287.091,2
1,6,1,26,1,1,109,89484.43428,2
1,7,4,25,3,0,113,121121.6228,3
1,7,5,25,2,0,78,113287.6074,2
1,8,6,26,1,0,62,90746.21243,2
1,7,5,26,2,0,144,80906.30927,2
1,7,4,26,3,0,129,99094.316,2
1,7,5,26,1,0,80,97983.52534,2
0,5,3,25,3,0,112,94253.80563,2
1,6,2,25,3,1,116,87075.12944,2
1,7,5,26,1,0,95,95238.80245,2
1,7,2,25,3,1,68,60988.7863,1
1,7,4,26,3,1,117,74034.95849,1
1,7,4,26,2,0,97,115937.682,2
1,7,5,25,3,0,92,105243.2175,2
0,5,3,26,3,0,158,87243.30219,2
0,5,2,26,2,1,93,98017.58972,2
0,4,2,26,3,0,86,112012.5506,2
1,6,4,25,1,0,97,99490.67432,2
0,5,1,26,3,0,99,96209.32439,2
0,4,4,26,1,0,102,100432.199,2
0,5,1,26,1,0,82,94563.77601,2
1,6,1,26,1,0,162,69037.32571,1
0,5,2,25,1,0,130,104623.6711,2
0,5,2,25,2,1,67,110745.1162,2
0,5,4,25,2,0,85,91092.53105,2
1,6,4,26,1,0,86,101422.8078,2
0,5,3,26,1,0,115,101734.4639,2
1,6,2,26,1,0,111,109667.9179,2
1,8,5,26,1,0,96,99691.48375,2
1,7,3,25,1,0,113,103861.7392,2
1,6,3,27,2,0,110,113298.1896,2
1,6,2,25,1,1,87,94742.49596,2
1,6,3,25,2,0,99,83773.11529,2
1,6,3,25,3,0,98,113992.2584,2
1,6,5,26,1,0,100,92735.40677,2
1,6,3,25,1,0,86,117682.8121,2
1,6,2,25,3,0,135,79353.5098,1
1,7,3,25,2,0,95,102209.7501,2
1,6,4,26,1,0,128,91469.97511,2
0,5,2,26,2,0,118,93909.17331,2
1,7,3,25,1,0,62,97784.36511,2
0,5,2,25,2,0,125,88447.93474,2
0,5,3,26,1,0,102,75654.83932,1
0,5,4,26,1,0,91,113330.8086,2
0,5,2,26,2,0,141,121217.8825,3
1,6,2,25,2,0,76,120505.4978,3
1,6,2,26,2,0,115,85579.80224,2
1,6,2,25,2,0,75,93193.30852,2
0,5,1,25,3,0,86,91527.48945,2
1,6,3,26,2,0,129,100566.3524,2
1,6,5,26,3,0,71,114831.7139,2
1,6,3,25,1,0,91,81135.02996,2
1,7,4,25,1,0,98,135947.7476,3
1,6,5,26,1,0,104,89897.71716,2
0,5,3,25,2,1,164,109028.0404,2
0,5,2,26,2,0,116,131348.1671,3
0,5,2,26,1,0,141,112948.1799,2
1,8,4,26,2,0,94,92851.47907,2
0,5,2,26,1,0,107,112273.336,2
1,7,3,26,1,0,45,81924.59151,2
1,6,5,25,3,1,91,103872.6102,2
1,6,5,27,1,0,108,86660.66852,2
1,6,2,25,2,0,111,97509.95736,2
1,6,4,25,1,0,84,89698.30755,2
0,5,4,26,1,0,84,78320.44841,1
1,8,3,25,2,0,43,102511.2957,2
1,6,2,25,3,0,72,80486.05425,2
1,6,2,26,2,0,115,126968.5584,3
1,7,4,25,1,0,116,90974.64337,2
0,5,4,26,3,0,147,103454.2356,2
1,7,4,25,1,1,72,115121.4918,2
1,6,3,26,2,0,73,115637.9845,2
1,6,3,26,1,0,75,90637.23126,2
1,6,2,25,2,0,111,82394.99054,2
1,6,4,25,2,0,78,102986.4063,2
1,6,2,25,2,0,71,115510.1874,2
1,8,4,25,1,0,92,65833.40171,1
1,7,1,25,2,0,126,79380.25653,1
1,6,3,26,1,0,67,91458.64534,2
1,6,5,26,2,0,75,114994.6863,2
1,6,1,26,1,0,109,95342.23495,2
1,7,4,25,2,0,78,119520.3635,2
1,6,3,25,3,1,124,76262.23269,1
1,7,3,25,2,0,119,103202.6009,2
1,6,1,25,2,0,103,97947.84647,2
1,7,3,25,2,0,97,93970.06549,2
0,5,3,25,1,0,133,98967.95862,2
0,5,3,26,1,0,133,115729.7666,2
0,5,3,26,1,0,109,105168.3695,2
1,6,3,26,1,0,131,83590.1769,2
0,4,2,27,1,1,125,85856.79596,2
1,6,2,25,3,0,110,104800.3691,2
0,5,3,26,3,0,59,85232.53504,2
1,6,3,25,2,0,78,104129.4855,2
1,6,1,25,1,0,128,98476.04524,2
0,5,4,26,2,0,148,106280.4441,2
1,6,4,26,3,0,99,83517.40975,2
0,5,2,26,1,0,109,77694.01693,1
1,7,6,26,1,0,91,84128.54411,2
1,7,4,25,1,0,112,87576.59627,2
1,7,5,26,3,0,92,86359.98818,2
1,6,2,25,1,0,64,97745.64938,2
0,5,4,26,3,0,84,94168.13846,2
1,6,4,25,1,0,166,65604.89032,1
1,6,5,25,1,0,115,95327.81818,2
1,8,6,26,3,0,94,91929.01734,2
1,6,3,26,3,0,93,113824.4958,2
1,6,2,25,1,0,98,105655.9933,2
0,5,2,26,3,0,74,98630.33744,2
1,6,2,25,1,0,95,113012.8386,2
1,6,1,25,3,0,77,71559.23142,1
1,6,2,25,2,0,78,92090.36707,2
0,5,2,25,1,0,73,63287.09126,1
0,5,2,26,1,0,73,86945.18784,2
1,6,3,25,1,0,97,121276.4008,3
1,6,4,26,1,0,112,103630.5187,2
0,5,2,26,1,0,121,95171.19526,2
1,6,5,25,3,0,70,125430.6491,3
1,6,2,25,1,0,147,123880.8262,3
1,6,2,25,1,0,109,107412.4558,2
0,4,3,27,2,0,119,93280.09998,2
0,5,3,26,2,0,50,95067.58466,2
0,5,2,27,1,0,100,113814.8765,2
1,7,5,26,2,1,109,130941.6241,3
1,6,2,26,1,0,124,85030.6113,2
0,5,2,26,3,0,61,114435.2269,2
1,6,2,26,2,0,77,92340.88003,2
0,5,1,25,1,0,45,85168.31277,2
1,6,3,26,1,0,135,110159.1009,2
1,6,5,26,2,0,124,78974.99115,1
0,5,2,26,1,0,91,107468.8744,2
1,6,4,26,1,0,106,80949.24919,2
0,5,3,25,3,0,94,98092.22146,2
1,7,5,26,1,0,110,119226.8804,2
0,5,2,26,1,0,132,101258.3329,2
1,6,3,25,1,0,106,84589.96954,2
1,7,3,25,1,0,80,96609.30902,2
1,6,2,26,2,0,137,109552.9189,2
1,6,2,25,1,0,106,73240.45965,1
0,5,2,26,3,0,108,127487.9449,3
1,7,2,25,1,0,84,107775.3748,2
1,7,5,26,1,0,89,97998.94811,2
1,6,2,25,3,0,110,115362.537,2
1,7,4,25,1,0,133,93860.06219,2
1,6,5,26,2,0,92,75402.76928,1
0,5,2,26,1,0,95,97376.17498,2
1,7,5,26,2,1,73,89947.05354,2
0,5,1,26,1,0,122,106431.0624,2
1,6,4,26,2,0,98,87833.43794,2
0,5,2,26,1,0,120,69936.08818,1
0,4,2,27,3,0,79,111763.9023,2
1,7,4,25,1,0,120,105390.9369,2
1,6,2,26,1,0,65,95872.3587,2
1,6,4,26,2,0,148,111434.3623,2
0,5,1,25,1,0,148,82076.54676,2
1,6,5,25,3,1,64,71678.03775,1
0,5,2,26,1,0,91,87701.1814,2
1,6,4,25,3,0,126,125296.7636,3
1,6,5,25,3,0,134,76087.36576,1
1,6,5,26,1,0,62,65045.66217,1
0,5,2,26,1,0,101,101680.8647,2
0,5,4,26,1,0,61,85981.97813,2
0,5,2,26,2,0,81,104370.7458,2
1,6,4,25,1,0,75,98961.73451,2
1,6,2,26,1,0,102,101989.87,2
1,7,2,26,1,0,111,128397.6379,3
1,7,5,26,2,0,72,108131.8965,2
1,6,4,25,1,0,49,76660.91808,1
1,6,6,26,1,0,104,106031.6379,2
1,7,3,25,2,0,152,67433.59888,1
1,6,2,26,1,1,93,104944.2447,2
0,4,2,26,1,0,136,122610.2159,3
1,6,2,25,1,0,168,83186.19593,2
1,6,3,26,3,0,66,80299.70927,2
1,6,3,26,1,0,113,67826.41446,1
1,6,5,26,2,0,118,77833.59575,1
1,6,2,26,1,0,85,88394.88683,2
1,7,3,25,2,0,79,91081.1825,2
1,6,5,26,1,0,116,72166.88824,1
1,7,4,25,3,1,105,71102.15983,1
0,5,3,26,1,0,129,85984.57915,2
0,5,4,26,1,0,80,79691.0256,1
0,5,2,27,3,0,79,91048.30168,2
1,8,3,26,2,0,93,89446.05855,2
1,6,4,25,2,0,58,115209.4022,2
1,6,4,26,1,0,109,79494.39901,1
0,5,3,26,2,0,111,93430.97649,2
1,6,4,25,1,0,124,97237.79994,2
0,4,3,27,1,1,45,113650.003,2
0,5,1,25,1,1,103,93305.56851,2
1,6,2,27,1,0,143,85195.9477,2
0,5,4,25,1,0,91,94125.66387,2
1,6,3,26,3,0,124,94705.65359,2
0,5,3,26,1,0,72,102962.4251,2
1,6,5,26,1,0,57,115043.3536,2
1,6,3,25,1,0,153,93532.97996,2
0,4,4,26,1,0,111,65426.51273,1
1,6,3,26,2,0,128,112166.5468,2
1,6,3,25,1,1,103,105116.6121,2
1,7,6,26,1,0,69,117716.903,2
1,8,4,25,3,0,94,122878.7864,3
1,7,4,25,1,0,129,101434.9195,2
1,7,3,25,1,0,137,121275.5756,3
0,4,2,26,3,0,100,112329.6294,2
1,6,4,25,1,0,101,101640.0264,2
1,6,2,25,1,0,132,98152.12203,2
1,6,3,25,1,0,79,103533.785,2
0,5,3,25,1,0,110,71935.76083,1
1,6,2,25,1,0,56,108282.7032,2
1,6,5,26,3,0,127,93936.88684,2
1,6,3,26,2,0,144,121814.2499,3
1,6,2,25,3,0,100,113511.2483,2
0,5,2,26,1,0,110,103003.8988,2
1,7,5,26,1,0,99,116530.7334,2
1,6,5,26,1,0,163,80434.70177,2
0,5,2,26,3,0,125,113520.5237,2
0,5,2,26,1,1,151,85495.50648,2
1,6,4,25,1,0,88,72376.22569,1
1,6,5,25,1,0,69,109551.096,2
1,6,4,25,2,0,130,92308.43016,2
1,6,5,26,3,0,93,122569.627,3
1,7,4,26,3,0,88,132223.4963,3
1,6,1,25,1,0,84,74802.02516,1
1,6,2,25,1,0,108,73001.52036,1
1,7,5,26,2,0,95,112744.3639,2
1,6,2,26,1,0,145,108140.2764,2
1,7,3,26,3,0,97,111785.8854,2
0,5,2,26,1,0,99,84553.16964,2
0,5,3,25,1,0,67,86722.07866,2
1,6,5,26,2,0,72,73015.43516,1
1,6,5,26,3,1,137,91048.46205,2
1,6,3,26,1,0,92,103378.1724,2
0,5,4,25,1,1,112,95120.74253,2
1,6,4,26,2,0,108,111408.6688,2
1,6,3,26,2,0,107,84339.79196,2
0,5,2,26,1,0,69,91110.49725,2
0,5,1,26,1,0,104,90540.38182,2
1,6,2,26,1,0,167,118835.4758,2
1,7,6,26,1,0,95,93615.2076,2
0,5,3,27,3,0,89,96764.44863,2
1,8,5,26,1,0,94,89602.05012,2
1,7,4,26,1,0,111,139162.8152,3
0,5,4,26,2,0,95,127318.8845,3
1,8,5,26,2,0,109,122659.4638,3
1,6,2,26,1,0,109,104197.1854,2
1,6,2,26,3,0,92,102860.065,2
0,5,2,26,2,0,141,112110.317,2
0,5,2,25,2,0,122,95289.3352,2
1,6,4,26,1,0,116,123035.6508,3
1,6,5,26,1,0,82,78004.04225,1
0,5,4,27,3,0,136,82661.33307,2
1,6,3,25,1,0,141,104252.2536,2
0,5,1,26,2,0,94,66175.42525,1
1,8,5,26,2,0,94,115059.9378,2
0,5,3,26,1,0,95,100908.6734,2
1,8,4,25,2,0,49,118957.6531,2
0,5,2,26,1,0,93,121341.0699,3
1,6,2,26,1,0,106,99643.81228,2
1,6,4,26,2,0,102,102131.253,2
1,7,5,26,3,1,122,98863.16574,2
0,5,2,26,3,0,84,102589.5818,2
0,5,2,26,3,0,72,111832.0609,2
1,7,3,25,1,0,93,103173.2693,2
1,6,3,26,2,0,85,91904.23833,2
1,6,3,25,3,0,81,82885.25983,2
1,6,2,25,1,0,94,107990.8329,2
1,6,2,26,1,0,90,82225.26589,2
0,5,2,26,3,0,85,91389.28403,2
1,6,2,26,2,0,39,96023.9144,2
0,5,2,25,2,0,124,113453.321,2
0,5,2,25,3,0,103,109365.3654,2
0,4,2,26,1,0,130,82968.35334,2
1,7,4,25,1,1,83,128993.2546,3
1,7,5,25,3,0,135,88825.6364,2
0,5,2,26,3,0,80,98971.56849,2
1,6,3,26,1,0,115,81915.7848,2
1,6,2,25,3,0,86,97688.57446,2
0,5,2,25,2,0,75,110743.8606,2
1,7,4,26,2,0,94,112162.2095,2
0,5,3,26,1,0,112,99416.69407,2
1,7,5,26,1,0,50,74474.25503,1
1,6,5,26,2,0,89,114858.4146,2
0,5,2,27,2,0,119,102439.8179,2
1,7,4,26,2,0,138,96352.3176,2
1,8,4,25,1,0,75,100952.6088,2
1,6,2,26,1,0,123,81595.79974,2
1,7,3,25,1,1,100,74771.31261,1
1,6,3,26,2,0,91,92688.50676,2
1,6,3,26,1,0,77,111888.2201,2
1,6,4,26,2,0,150,97948.06783,2
0,5,2,26,3,0,133,98835.26337,2
1,6,4,26,2,0,121,119959.7014,2
1,7,1,26,3,0,68,107810.2985,2
0,5,3,26,3,0,86,88191.47054,2
1,7,5,26,1,0,77,115522.6419,2
0,5,2,25,3,0,97,129227.7135,3
0,4,3,25,2,0,111,100382.1586,2
1,6,2,25,1,0,93,106065.2246,2
1,7,5,26,1,0,77,103101.4857,2
0,5,2,26,2,0,132,92952.10661,2
0,5,3,26,1,0,70,96016.41842,2
0,5,2,26,1,1,102,110338.9374,2
1,6,3,25,2,0,131,85732.87325,2
1,6,4,26,2,0,114,131378.0241,3
0,5,3,26,2,0,98,115724.9701,2
1,6,3,25,1,0,104,112976.6349,2
1,6,5,26,1,1,126,96109.41252,2
1,6,2,25,2,0,104,78836.43055,1
0,5,2,26,1,0,104,96893.62886,2
1,6,6,26,1,0,126,115938.9077,2
1,6,4,25,1,1,111,101842.7454,2
1,7,4,26,1,0,58,120293.8539,3
0,5,2,26,1,0,151,93512.80057,2
1,6,5,26,1,0,143,96832.19479,2
1,6,3,26,2,0,102,116938.9219,2
1,8,7,26,3,0,54,97273.34594,2
0,5,4,25,3,0,77,109939.4039,2
1,6,4,25,2,0,112,99703.5957,2
1,6,2,25,2,0,107,105499.425,2
1,7,5,26,1,0,106,113327.4601,2
1,6,2,25,1,0,145,133226.8846,3
1,6,3,25,2,1,136,102404.3165,2
1,6,2,25,2,1,126,87173.20974,2
0,4,4,26,1,0,94,91643.84828,2
0,5,2,26,1,0,110,119374.9753,2
0,5,2,26,3,0,127,122496.2084,3
1,6,4,25,3,0,74,101735.2987,2
1,7,4,26,1,0,95,102612.8804,2
1,6,3,26,1,0,72,123352.626,3
1,6,2,26,3,0,98,84940.84738,2
1,7,4,26,2,0,121,91794.4231,2
1,6,5,25,3,0,80,100394.4373,2
0,5,4,26,3,0,149,112246.4211,2
1,7,3,25,1,0,79,108404.6007,2
1,6,5,26,1,0,128,94168.54491,2
1,6,2,25,2,0,85,109421.2551,2
1,8,1,25,1,0,107,122280.4227,3
1,6,5,25,1,1,71,94308.12515,2
1,7,3,25,2,0,60,94786.48766,2
0,5,2,25,1,0,123,101218.515,2
1,6,3,25,1,0,91,113995.4242,2
0,4,2,26,1,0,143,115692.5164,2
1,6,2,25,2,0,80,98207.28863,2
1,7,6,26,1,0,91,78351.01086,1
1,6,4,26,3,0,97,113307.9508,2
0,5,2,26,1,0,101,82683.95841,2
1,6,4,26,1,0,97,100753.1376,2
1,6,2,25,2,0,92,121054.1272,3
1,6,3,26,2,0,79,95489.97553,2
1,7,5,26,1,0,102,90024.22114,2
1,6,5,25,1,0,80,92461.9387,2
0,5,2,26,3,0,79,87447.89024,2
1,7,4,25,1,1,146,84564.4428,2
1,6,5,26,1,0,76,108147.7248,2
1,6,3,26,1,0,79,115191.0932,2
1,6,3,25,2,0,69,112748.426,2
1,6,1,25,1,0,78,108820.1646,2
0,5,3,25,1,1,133,85629.86429,2
1,6,3,26,1,0,97,91405.09048,2
1,6,2,26,1,0,75,88085.33002,2
0,5,4,26,2,0,80,104534.7768,2
1,6,2,25,3,0,146,110047.4789,2
0,5,2,25,1,0,96,73428.83549,1
1,7,4,25,1,0,131,102795.7828,2
1,6,4,26,2,0,69,89277.21766,2
1,8,5,26,2,0,125,107558.2855,2
0,4,2,26,1,0,57,93936.05109,2
0,5,2,26,1,0,54,118595.5045,2
1,6,5,26,3,0,121,86331.03037,2
1,7,4,26,3,0,108,113724.3735,2
1,6,4,26,1,0,113,97157.13904,2
1,6,2,26,2,0,103,96896.24368,2
1,7,4,25,1,0,89,83434.10741,2
0,5,2,26,2,0,74,126426.3009,3
1,6,4,25,1,0,64,128551.7845,3
